45.06905018374017|7.683576727285981
38.12483009381162|13.350947499275208
40.63676643074186|15.6490159034729
39.299326245491095|16.205366821959615
40.638221728127775|15.802357792854307
43.79013891118394|11.22978687286377
45.18547757558403|729.154486823827
45.53719416991334|10.225900411605835
45.11852175722747|7.738700858317315
45.06770141120143|7.685644626617432
45.77354299519939|8.828083991829772
43.47142404182363|11.138972640037537
45.54799627898503|8.0769681930542
40.263707967894966|8.767999112606049
43.617230766616245|13.51485469378531
